title,price,localisation,superficie,type d'immobilier,nb_pieces,nb_salle_de_bain,scraping_date,annonceur,link,description
Bel Appartement de 3 Pièces meublé à 10 min des places de Modeste sur Grand-Bassam(Location),Prix :50 000XOF,Grand-Bassam Modeste,120 m2,Appartements,3,3,2024-07-04 09:46:13,Mme Webb         Berthe,https://annonces.abidjan.net/immobiliers/13173/details/bel-appartement-de-3-pieces-meuble-a-10-min-des-places-de-modeste-sur-grand-bassam,"Bel appartement 3 pièce meublé haut standing avec vue imprenable sur Modeste, comprenant:1 Séjour/SAM spacieux et bellement équipé avec terrasse1 Belle Cuisine européenne tout équipée 2 Belles Chambres autonomes équipées avec balcon1 Vue imprenable 2 Places de parking allouées dans la résidence Air conditionné, chauffe-eau, Canal+ et WiFi pour votre confortPetits commerces de proximité dont supérette, boulangerie, pressing, et restaurants"
DUPLEX 5 PIECES A LOUER COCODY FEH KESSE CITE FDFP(Location),Prix :400 000XOF,Cocody Feh kesse,300 m2,Appartements,5,4,2024-07-04 09:46:19,N'dri         Ismael,https://annonces.abidjan.net/immobiliers/13147/details/duplex-5-pieces-a-louer-cocody-feh-kesse-cite-fdfp,Duplex 5 pièces à louer cocody cite fdfp secteur Feh kesse Faya 07 08 46 76 80/0140937623
VILLA 6 PIECES A LOUER COCODY ANGRE PRES ROND POINT ADO(Location),Prix :800 000XOF,Cocody Angre rond point ado,300 m2,Appartements,6,4,2024-07-04 09:46:22,N'dri         Ismael,https://annonces.abidjan.net/immobiliers/13146/details/villa-6-pieces-a-louer-cocody-angre-pres-rond-point-ado,#BUREAUX / #HABITATIONS 6 PIECES  AVEC UNE INDEPENDANTE A #LOUER  COCODY ANGRE SECTEUR LA SHISH (rond point Ado) #LOYER : 800 000F CFA COMMODITES : 1 grand salon  1 Terrasse 5 chambres dont 3 autonomes 1 indépendante  1 bureau 1  grande cuisine 1 Toilette visiteur 1 Garage 2 véhicules  TEL:+ 225 07 08 46 76 80 / 01 40 93 76 23
3 PIECES AU REZ DE CHAUSSÉE A LOUER COCODY ANGRE CHU(Location),Prix :250 000XOF,Cocody Angre chu,100 m2,Appartements,3,2,2024-07-04 09:46:26,N'dri         Ismael,https://annonces.abidjan.net/immobiliers/13025/details/3-pieces-au-rez-de-chaussee-a-louer-cocody-angre-chu,3 PIECES STANDING NEUF A LOUER COCODY ANGRE CHU AU REZ DE CHAUSSÉE DANS LE QUARTIER LOYER: 250 000F CFA TEL : 07 08 46 76 80/ 01 40 93 76 23
4 PIECES A LOUER COCODY ANGRE PRES MARCHES PUBLICS(Location),Prix :325 000XOF,Cocody Angre pres marchés publics,150 m2,Appartements,4,2,2024-07-04 09:46:31,N'dri         Ismael,https://annonces.abidjan.net/immobiliers/13024/details/4-pieces-a-louer-cocody-angre-pres-marches-publics,4 pièces standing avec parking à louer cocody angre non loin du marchés publics au 2eme étages Loyer : 325 milles le mois Tel: 07 08 46 76 80  / 01 40 93 76 23
BUREAUX 4 PIECES A LOUER COCODY RIVIERA M'BADON(Location),Prix :400 000XOF,Cocody Riviera mbadon,150 m2,Appartements,4,3,2024-07-04 09:46:37,N'dri         Ismael,https://annonces.abidjan.net/immobiliers/13022/details/bureaux-4-pieces-a-louer-cocody-riviera-m-badon,BUREAUX 4 PIECES A LOUER COCODY RIVIERA M'BADON AU 2EME ETAGES LOYER : 400 000F CFA TEL : 07 08 46 76 80  / 01 40 93 76 23
APPARTEMENTS DE 03 ET 04 PIECES EN LOCATION(Location),Prix :1 000 000XOF,"Abidjan Riviera 3, Jacques - Prévert",,Appartements,4,3,2024-07-04 09:46:41,SANDRA         K IMMO,https://annonces.abidjan.net/immobiliers/13012/details/appartements-de-03-et-04-pieces-en-location,LOCATIONCOCODY RIVIERA 3Appartements neufs de 03 et 04 pièces en location dans une cité :. Des chambres autonomes. Un séjour avec balcon. Une salle à manger. Une toilette visiteurs. Une buanderieCommodités :. Immeuble sécurisé avec caméras de surveillance. Placard et rangements installés. Climatiseurs et chauffe-eau installéLoyers :03 pièces : 800.00004 pièces : 1.000.000
RESIDENCES HARMONIE 5G(Location),Prix :20 000XOF,Yamoussoukro Ambassade,,Appartements,2,1,2024-07-04 09:46:45,Harmonie         5G,https://annonces.abidjan.net/immobiliers/12983/details/residences-harmonie-5g,𝐂𝐨𝐧𝐟𝐨𝐫𝐭 𝐞𝐭 𝐬𝐞𝐫𝐯𝐢𝐜𝐞𝐬 𝐢𝐧𝐭é𝐫𝐢𝐞𝐮𝐫𝐬 :✨ Wifi haut débit et chauffe-eau pour votre confort ✨ Climatisation pour des nuits paisibles ✨ TV connectée pour vos moments de détente ✨ Cuisine entièrement équipée pour préparer vos repas de rupture de jeûne ✨ Sécurité assurée 24h/24 pour une tranquillité d'esprit absolu
RESIDENCE MOYA(Location),Prix :25 000XOF,KOUMASSI AJAVON,,Appartements,1,1,2024-07-04 09:46:49,KONAN         LOUKOU,https://annonces.abidjan.net/immobiliers/12958/details/residence-moya,LOCATION STUDIO VIP MEUBLETRES CONFORTABLESITUE A KOUMASSI DERRIERE GREEN POWER ET A COTE DU COLLEGE JULES VALES25 000 PAR JOUR (24h)
bel appartement 4 pièces à louer à angré cité cnps(Location),Prix :550 000XOF,cocody angré cité cnps,200 m2,Appartements,4,3,2024-07-04 09:46:55,yoro         cyrille,https://annonces.abidjan.net/immobiliers/12954/details/bel-appartement-4-pieces-a-louer-a-angre-cite-cnps,Nous mettons en location un bel appartement 4 pièces à Cocody angre 8e tranche dans la cité CNPS au rez-de-chaussée avec pour commodités:- 3 belles chambres- 1 wc visiteur- 1 grande cuisine- 1 belle terrasse- 1 piscine commune- plusieurs airs de jeuxLoyer 550000/mois0707565354/0101162782
Résidence Meublée Sachiel(Location),Prix :35 000XOF,Marcory GFCI,,Appartements,2,1,2024-07-04 09:46:59,KRASSO         KIBEHI MARIE PAULE,https://annonces.abidjan.net/immobiliers/12948/details/residence-meublee-sachiel,Appartement meublée idéal pour vos séjours à Abidjan
APPARTEMENT 5 PIÈCES(Location),Prix :2 000 000XOF,MARCORY Zone 4,380 m2,Appartements,5,5,2024-07-04 09:47:03,TIOYÉ         JOSEPH WINNER,https://annonces.abidjan.net/immobiliers/12925/details/appartement-5-pieces,A LOUER SUPERS APPARTEMENTS DE  5 PIÈCES TRÈS HAUT STANDING AVEC ASCENSEUR ET PARKING INTERNE. LIEU: ABIDJAN ZONE 4LOYER: 2 MILLIONS TEL: 0707 54 37 05  /// 05 04 01 85 03
JOLINO(Location),Prix :200 000XOF,Yamoussoukro Morofe nkloidjo,120 m2,Appartements,3,2,2024-07-04 09:47:09,BELIM         IMMOBILIER,https://annonces.abidjan.net/immobiliers/12915/details/jolino,3 PIECES au 1er 2tage2 chambres spacieuses et équipées en climatisation1 vaste salon climatisé2 salles d'eau1 grand balcondans un cadre paisible et sécurisé
Appartement de 4 pièces au 1er  a louer aux 2 latéraux carrefour duncan(Location),Prix :350 000XOF,Cocody 2 plateaux,,Appartements,4,2,2024-07-04 09:47:14,Yeo         LACINA pascal,https://annonces.abidjan.net/immobiliers/12914/details/appartement-de-4-pieces-au-1er-a-louer-aux-2-lateraux-carrefour-duncan,Appartement de  4 pièces au 1er étage(bureau) situé aux carrefour duncan.l
Une 3 pièces de 200 000 à louer à bingerville(Location),Prix :200 000XOF,Bingerville Mère enfant,150 m2,Appartements,3,3,2024-07-04 09:47:17,mike         Immob,https://annonces.abidjan.net/immobiliers/12910/details/une-3-pieces-de-200-000-a-louer-a-bingerville,"Nous mettons en location des 3 pièces 150 000 , de 2 pièces 100 000 et des studio  100, 85 000 à bingerville…."
FLY - HEBERGEMENT(Location),Prix :45 000XOF,cocody Rue lepic,,Appartements,1,1,2024-07-04 09:47:34,Soleil         Immobilier,https://annonces.abidjan.net/immobiliers/12890/details/fly-hebergement,"Location saisonnière - cocody - rue lepicBeau studio meublé au rdc avec un jardin privé, une belle chambre, cuisine, douche et terrasse donnant sur le jardin:Commodité : internetménageélectricitéeauPrix :Journalier"
FLY - HEBERGEMENT(Location),Prix :45 000XOF,cocody Rue lepic,,Appartements,1,1,2024-07-04 09:47:39,Soleil         Immobilier,https://annonces.abidjan.net/immobiliers/12889/details/fly-hebergement,"Location saisonnière - Cocody - Rue LepicBeau studio meublé au rdc avec un jardin privé, une belle chambre, cuisine, douche et terrasse donnant sur le jardin:Commodité : internetménageélectricitéeauPrix :Journalier"
"Studio entièrement meublé, situé à Abidjan, Cocody, Riviera Faya(Location)",Prix :15 000XOF,Cocody Riviera Faya,,Appartements,1,1,2024-07-04 09:47:46,Groupe         Geek,https://annonces.abidjan.net/immobiliers/12870/details/studio-entierement-meuble-situe-a-abidjan-cocody-riviera-faya,"Studio entièrement meublé, situé à Abidjan, Cocody, Riviera Faya, près de la clinique le bon samaritain et non loin du supermarché Bonprix Simplifiez-vous la vie dans ce logement paisible, situé dans une zone urbaine sécurisée à 50m d'une voie principale.  Les déplacements sont facile grâce aux taxis communaux, taxis intercommunaux, bus, VTC..  Retrouver toutes commodités afin de passer un séjour idéal:- TV 43'' + Abonnement canal+- Wifi- Climatisation- Canapé- Grand placard- Cuisine équipée (micro-ondes, cuisinière 4 feux avec four, réfrigérateur + Congélateur, vaisselle, ...) Tarif Promotionnel: 15000F / nuitée Tel/Whatsapp/Telegram: +225 07 58 84 32 14 / 05 95 43 77 59contact@geekgroupe.comgeekgroupesarl@gmail.comwww.geekgroupe.com"
STUDIO A2 - SOUAD RESIDENCE(Location),Prix :25 000XOF,Yopougon Yopougon Niangon à gauche terminus du bus 27,,Appartements,1,1,2024-07-04 09:47:50,SOUAD         Yopougon,https://annonces.abidjan.net/immobiliers/12869/details/studio-a2-souad-residence,"Un appartement de 01 pièce climatisé et ayant une connexion internet. Il comprend :  - Une cuisinière- Un réfrigérateur- Un placard  - Une salle de bain- Un lave-vaisselle- Une table à manger- wifi- climatisationLe complexe présente un cadre très agréable, très propre et luxueux. Il présente en son sein un restaurant, un bar, un espace évènementiel et une salle de réunion avec des garages."
STUDIO A1 - SOUAD RESIDENCE(Location),Prix :25 000XOF,Yopougon Niangon à gauche terminus du bus 27,,Appartements,1,1,2024-07-04 09:47:54,SOUAD         Yopougon,https://annonces.abidjan.net/immobiliers/12868/details/studio-a1-souad-residence,"Un appartement de 01 pièce climatisé et ayant une connexion internet. Il comprend :  - Une cuisinière- Un réfrigérateur- Un placard  - Une salle de bain- Un lave-vaisselle- Une table à manger- wifi- climatisationLe complexe présente un cadre très agréable, très propre et luxueux. Il présente en son sein un restaurant, un bar, un espace évènementiel et une salle de réunion avec des garages."
STUDIO A1 - SOUAD RESIDENCE(Location),Prix :25 000XOF,Yopougon Niangon à gauche terminus du bus 27,,Appartements,,1,2024-07-04 09:47:59,SOUAD         Yopougon,https://annonces.abidjan.net/immobiliers/12867/details/studio-a1-souad-residence,"Un appartement de 01 pièce climatisé et ayant une connexion internet. Il comprend :  - Une cuisinière- Un réfrigérateur- Un placard  - Une salle de bain- Un lave-vaisselle- Une table à manger- wifi- climatisationLe complexe présente un cadre très agréable, très propre et luxueux. Il présente en son sein un restaurant, un bar, un espace évènementiel et une salle de réunion avec des garages."
Superbes studios Bingerville(Location),Prix :60 000XOF,Bingerville Agouapi residentiel,30 m2,Appartements,1,1,2024-07-04 09:48:04,YAO         Gisele,https://annonces.abidjan.net/immobiliers/12854/details/superbes-studios-bingerville,De magnifiques studios à louer à Bingerville sur la route de mbatto bouaké non loin du nouveau palais de justice.En face de la cité du Trésor. Nouvelles constructions.
Résidence meublée de 2pieces à la Riviera m'badon ambassade de Chine(Location),Prix :35 000XOF,Abidjan Riviera M'badon ambassade de chine,,Appartements,2,1,2024-07-04 09:48:08,BROU         Kouassi Stephane,https://annonces.abidjan.net/immobiliers/12850/details/residence-meublee-de-2pieces-a-la-riviera-m-badon-ambassade-de-chine,"Résidence meublée de 2pieces à la Riviera m'badon ambassade de Chine, à proximité de l'ambassade composé comme suitUne chambre climatisée,Un grand salon avec un ventilateur silencieux,Une salle à manger, Une télévision 50 pouces connecté, youtube, Netflix,WiFi illimité fibre optiqueCuisine entièrement équipéeChauf eauPrix journalier 35.000fr/jourLongs séjours à négocierContact :0779085470"
APPARTEMENT HAUT STANDING MBADON 4PCS(Location),Prix :1 600 000XOF,COCODY RIVIERA MBADON,,Appartements,4,5,2024-07-04 09:48:13,ADOU         SONIA,https://annonces.abidjan.net/immobiliers/12847/details/appartement-haut-standing-mbadon-4pcs,"RESIDENCE ALTA GRACIA Situé à la Cocody Riviera 4 M'badon, un immeuble de R+4 contenant 14 appartements de 3 et 4 pièces de haut standing, non meublés et meublés.Le bâtiment est équipé d'un groupe électrogène, surpresseur d'eau,1 ascenseurs, une conciergerie, parking souterrain, salle de sport, salle de jeux, hall d'entrée aménagé, piscine commune, jardin accessible pour des barbecues. La cuisine est équipée  d'une machine a laver, une machine a sécher, lave vaisselle, réfrigérateur, gazinière."
STUDIO PLATEAU PULLMAN(Location),Prix :1 500 000XOF,PLATEAU PLATEAU,,Appartements,1,1,2024-07-04 09:48:19,ADOU         SONIA,https://annonces.abidjan.net/immobiliers/12845/details/studio-plateau-pullman,"Grand studio au 2eme étage au sein de l'immeuble Eden au plateau non loin du pullman. Le charmant design intérieur avec une touche de mobilier en bois rend chaque coin de la pièce propre et confortable. Sécurité, propreté, luminosité et confort sont au rendez-vous.-Salle à manger et Bureau   -Cuisine moderne équipée                                 -Salle de bain moderne   -Grand lit KING sizeCommodités et atouts• Réfrigérateur, Gazinière, Machine àLaver, Machine  à sécher, Nespresso• Ascenseur• Une place de parking• Conciergerie• Fibre optique orange illimitée• Ménage• Gardien 24h/24• Restaurants et bar à proximité• Immeuble calme et sécurisé"
APPARTEMENT MEUBLÉ PLATEAU 2PCS PLATEAU CCIA(Location),Prix :700 000XOF,PLATEAU PLATEAU,,Appartements,2,2,2024-07-04 09:48:23,ADOU         SONIA,https://annonces.abidjan.net/immobiliers/12844/details/appartement-meuble-plateau-2pcs-plateau-ccia,Charmant design intérieur avec une touche de mobilier en bois rend chaque coin de la pièce propre et confortable Idéal pour les travailleurs de la Bad et des institutions financières au Plateau.                                                                                                                                                         composé comme suit:Cuisine et buanderie avec machine à laver et à sécher + un lave vaisselleChambre principale avec un dressingSéjour et salle à mangerParking souterrain et ascenseurGrande Piscine et espace vert
RESIDENCE HARMONIA(Location),Prix :700 000XOF,PLATEAU PLATEAU,,Appartements,2,2,2024-07-04 09:48:27,ADOU         SONIA,https://annonces.abidjan.net/immobiliers/12843/details/residence-harmonia,Charmant design intérieur avec une touche de mobilier en bois rend chaque coin de la pièce propre et confortable Idéal pour les travailleurs de la Bad et des institutions financières au Plateau.                                                                                                                                                         composé comme suit:Cuisine et buanderie avec machine à laver et à sécher + un lave vaisselleChambre principale avec un dressingSéjour et salle à mangerParking souterrain et ascenseurGrande Piscine et espace vert
