title,price,localisation,superficie,type d'immobilier,nb_pieces,nb_salle_de_bain,scraping_date,annonceur,link,description
Location appartement 4 pièces  - Angré -Bessikoi,300 000 CFA,"Abidjan, Côte d'Ivoire",100 m2 m2,Appartements,4,2,2024-06-21 15:46:17,Dabila Ouattara,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-angre-bessikoi-4675713,"Appartement 4 pièces au 1er étage avec 2 salles de bain , 1 buandérie et un parking externe à louer à angré - bessikoi non loin de l'hôtel boston hills (zone chu d'angré) avec accès bitumé  loyer : 300.000f cfa"
Location appartement 5 pièces - Riviera Golf Beach,1 200 000 CFA,"Abidjan, Côte d'Ivoire",225 m2 m2,Appartements,4,4,2024-06-21 15:46:25,El Shaddai Service Immobilier,https://ci.coinafrique.com/annonce/appartements/location-appartement-5-pieces-riviera-golf-beach-4695088,"Riviera golf beach grand appartement haut standing de 5 pièces à cocody riviera golf beach, à proximité du nouveau siège d’orange et à 5mm du pont hkb. départ / disponible fin mai visite et réservation déjà possible  5 mm max des écoles françaises et américaines  l'appartement est composé de : - 03 chambres (autonomes et placardées) - 01 grands salon/salle à manger - 01 cuisine placardée - 01 boyerie  - 04 douches+wc visiteur  - des balcons - une buanderie - de grands placards - bien staffé  - des staffs luminaires  - des baies vitrées  - installations splits  - installation chauffe-eau - un parking interne - des caméra de surveillance"
Location appartement 3 pièces - Cocody Riviera 4,600 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",85 m2 m2,Appartements,3,3,2024-06-21 15:46:33,Diarrassouba Vakantie,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-cocody-riviera-4-4671183,Cocody riviera 4. dans une cité. au 2eme etages. un appartement. 3 pieces. 3 salles d'eaux. parking interne. balcons. chauffe eaux. buanderie. vigiles h24.  loyer: 600.000fcfa 500.000fcfa k.o k.o
Location appartement 3 pièces - Riviera Palmeraie,180 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",,Appartements,3,,2024-06-21 15:46:42,Ben,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-riviera-palmeraie-4671144,À louer 03 pièces  riviera palmeraie pharmacie rue ministre disponible au 3e niveaux avec deux salles d’eau
Location studio - Riviera Palmeraie,150 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",,Appartements,1,,2024-06-21 15:46:51,Ben,https://ci.coinafrique.com/annonce/appartements/location-studio-riviera-palmeraie-4671153,Riviera palmeraie résidentiel. habitation / résidences meublés   • chic studio haut standing. • au 3e étage • chauffage déjà installé • parking interne
Location  appartement 3pièces - Angré,240 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",100 m2 m2,Appartements,3,2,2024-06-21 15:46:59,homan kobenan,https://ci.coinafrique.com/annonce/appartements/location-appartement-3pieces-angre-4669497,Location bel appartement de 3pièces au 1er étage avec balcon et 2 douches wc situé à cocody angré château non loin des frères capucins. visites à tout moment sur rdv avec les honoraires 5000frcs.
Location appartement 3 pieces - Paillet,180 000 CFA,"Adjamé, Abidjan, Côte d'Ivoire",1 m2 m2,Appartements,3,2,2024-06-21 15:47:08,Tcci-immo,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-paillet-4694453,En location 3pieces adjamé paillet au rdc condition 5 mois
Location appartement 3 pieces - Adjamé,180 000 CFA,"Adjamé, Abidjan, Côte d'Ivoire",1 m2 m2,Appartements,3,2,2024-06-21 15:47:16,Tcci-immo,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-adjame-4694452,En location 3pieces adjamé paillet au rdc condition 5 mois
Location appartement 5 pièces - Riviera Golf,1 700 000 CFA,"Abidjan, Côte d'Ivoire",400 m2 m2,Appartements,5,5,2024-06-21 15:47:25,Zeinab Diallo,https://ci.coinafrique.com/annonce/appartements/location-appartement-5-pieces-riviera-golf-4699890,Nous mettons en location un magnifique appartement de 5 pièces situés à la riviera golf les hélias avec: -salon/salle à manger  -cuisine équipée  -buanderie  -2 chambres avec une salle d'eau commune  -toilette visiteur -chambre principale autonome  prix: 1 700 000 fcfa  toutes personnes intéressées prière de nous contacté merci .
Location appartement - Riviera golf beach,1 250 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",200 m2 m2,Appartements,5,4,2024-06-21 15:47:33,CARSON MANH,https://ci.coinafrique.com/annonce/appartements/location-appartement-riviera-golf-beach-4693709,Appt de standing avec les splits dans une petite cité sécurisée a la riviera golf beach. disponible fin mai. visite et réservation possible tel
Location appartement 2 et 3 pièces - Riviera,450 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",,Appartements,3,3,2024-06-21 15:47:41,Sael Immo,https://ci.coinafrique.com/annonce/appartements/location-appartement-2-et-3-pieces-riviera-4674359,Riviera bonoumin 1 non loin de l'école andré malraux.   appart de 02 & 03 pieces au 1er.  - 01 salon lumineux et salle à manger. - 01 / 02 chambres autonomes. - 01 toilette visiteur. - 01 balcon. - 01 chic cuisine. - 01 parking.  loyer:   2pieces : 350.000 fcfa. 3pieces : 450.000 fcfa.  pr/imo
Location appartement 04 pièces - Riviera Bleach,1 200 000 CFA,"Abidjan, Côte d'Ivoire",200 m2 m2,Appartements,4,4,2024-06-21 15:47:51,El Shaddai Service Immobilier,https://ci.coinafrique.com/annonce/appartements/location-appartement-04-pieces-riviera-bleach-4678288,"Location ( 4 pièces au 1er étage à la riviera golf beach disponible fin avril mais possible de faire une visite et payer loyer 1,2 millions zone très sécurisée dans une cité"
Location appartement 4 pièces - 2 Plateaux Vallon,1 800 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",200 m2 m2,Appartements,4,4,2024-06-21 15:47:59,Massa Immobilier,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-2-plateaux-vallon-4669211,"Au deux plateaux - vallon   locations,  dans un bel immeuble de standing, nous vous présentons des appartements de f4 avec les caractéristiques suivants :  des séjours spacieux et lumineux avec des baies vitrées, ????de belles chambres autonomes et lumineuses  ????????de beaux séjours aérés  ????de belles cuisines équipées  ????des toilettes visiteurs ????????un groupe électrogène  ????une belle piscine  ????????‍♀️une salle de sport ????????des caméras de surveillance  ????????une sécurité h24   loyer: 1,8 millions  visite sur rdv   massa immobilier"
Location appartement - Riviera Golf Beach,1 250 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",180 m2 m2,Appartements,5,5,2024-06-21 15:48:09,CARSON MANH,https://ci.coinafrique.com/annonce/appartements/location-appartement-riviera-golf-beach-4683920,"Magnifique appartement de standing avec dwc autonome, parking sécurisée dans une petite cité à la riviera golf beach. visite sur rdv ferme. t"
Location studio - Cocody 2 plateaux 8eme tranche,250 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",75 m2,Appartements,2,1,2024-06-21 15:48:17,Immobilier d'ici,https://ci.coinafrique.com/annonce/appartements/location-studio-cocody-2-plateaux-8eme-tranche-4669442,"En location*   ☑️```un  appartement de standing 2pièces spacieux à louer a cocody 2 plateaux 8eme tranche,non loin de lavage ferari. composé de : -1 chambres autonomes avec placards -1séjour -1cuisine moderne -1toilette visiteur -parking interne -résidence sécurisée -acces bitumé ☑️loyer:250.000f visite possible sur rendez vous```"
Location appartement 5 pièces - Riviera Golf,700 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",150 m2 m2,Appartements,5,3,2024-06-21 15:48:26,CARSON MANH,https://ci.coinafrique.com/annonce/appartements/location-appartement-5-pieces-riviera-golf-4673779,Bjr. nous mettons en location à la riviera golf les elias un appartement de 5 pièces aux 3ème étage loyer 700.000.f visite à tous moment
Location appartement 4 pièces - Rivera golf,1 700 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",150 m2 m2,Appartements,5,4,2024-06-21 15:48:34,Lezou Tapregbala,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-rivera-golf-4669316,Magnifique appartement de 5 pièces situés à la riviera golf les hélias avec: -salon/salle à manger  -cuisine équipée  -buanderie  -2 chambres avec une salle d'eau commune  -toilette visiteur -chambre principale autonome
Location appartement 3 pièces avec piscine - 2 Plateaux Farandole,700 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",80 m2 m2,Appartements,3,2,2024-06-21 15:48:44,DIBY Christian,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-avec-piscine-2-plateaux-farandole-4669128,"En location 2plateaux farandole   un super appartement 3 pièces  avec une piscine publique, un parking, un terrain de tennis et un grand jardin,   sécurisé et accessible situé au 3 em étage   nb: images d'illustrations, vidéo disponible uniquement pour l'intéressé(e).  loyer: 700.000"
Location appartement 4 pièces - Yopougon,200 000 CFA,"Yopougon, Abidjan, Côte d'Ivoire",,Appartements,4,,2024-06-21 15:48:52,Michel,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-yopougon-4717652,Appartement 04 pièces   au 5eme étage avec ascenseur.  cité adoha yopougon locodjro.  02 wc 200000x5 visite 5000frs
Location appartement 3 pièces - Cocody,450 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",,Appartements,3,3,2024-06-21 15:49:01,Sael Immo,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-cocody-4669391,Location  cocody riviera 4 m'badon.  un appartement bon standing. 03 pièces.  avec  -01 salon  -02 chambres autonomes -01 cuisine   le tout dans un immeuble comprenant   • 01 parking  • 01 service de sécurité 24h/24 •  de grandes pieces spacieuses. • toutes commodités + confort moderne.  loyer: 450.000fcfa  conditions: 2.2.1  ps/imo
Location appartements 04 pièces - Yopougon,250 000 CFA,"Yopougon, Abidjan, Côte d'Ivoire",57 m2,Appartements,4,3,2024-06-21 15:49:09,major 7.1,https://ci.coinafrique.com/annonce/appartements/location-appartements-04-pieces-yopougon-4716502,Appartement 4 pièces  au premier étage a la cité ado yopougon juste après la prison civile  la chambre principale contient une salle de bain avec w.c une salle de bain avec w.c commun pour les deux autres chambres la cuisine contient un dressing et elle bien spacieuse  un w.c visiteur 1 salon visite : 5000 fr prix de location : 25000fr x
